Tiempo,P_angular,V_angular
12.379,0.7195781667329946,0.9393877564626614
12.38,0.7205143206105843,0.9329188480411346
12.381,0.7214440021366186,0.9264430622428752
12.382,0.7223672044603839,0.9199604523842118
12.383000000000001,0.7232839207844528,0.9134710717209198
12.384,0.7241941443646233,0.9069749734482357
12.385,0.7250978685098584,0.9004722107008792
12.386000000000001,0.7259950865822256,0.8939628365530852
12.387,0.7268857919968363,0.8874469040186442
12.388,0.7277699782217858,0.8809244660509523
12.389000000000001,0.7286476387780922,0.8743955755430691
12.39,0.7295187672396368,0.8678602853277853
12.391,0.7303833572331035,0.8613186481776983
12.392,0.7312414024379188,0.8547707168052974
12.393,0.7320928965861915,0.8482165438630566
12.394,0.7329378334626531,0.8416561819435365
12.395,0.7337762069045977,0.8350896835794954
12.396,0.7346080108018223,0.8285171012440075
12.397,0.7354332390965671,0.8219384873505904
12.398,0.7362518857834562,0.815353894253341
12.399000000000001,0.7370639449094382,0.8087633742470798
12.4,0.7378694105737267,0.8021669795675025
12.401,0.7386682769277416,0.7955647623913411
12.402000000000001,0.7394605381750504,0.7889567748365326
12.403,0.7402461885713089,0.7823430689623955
12.404,0.741025222424203,0.7757236967698146
12.405000000000001,0.7417976340933905,0.7690987102014342
12.406,0.7425634179904428,0.7624681611418582
12.407,0.7433225685787868,0.7558321014178595
12.408,0.7440750803736474,0.7491905827985956
12.409,0.7448209479419902,0.7425436569958332
12.41,0.7455601659024634,0.7358913756641801
12.411,0.746292728925342,0.7292337904013242
12.412,0.74701863173247,0.7225709527482812
12.413,0.747737869097204,0.7159029141896487
12.414,0.7484504358443574,0.7092297261538683
12.415000000000001,0.7491563268501441,0.702551440013495
12.416,0.7498555370421225,0.6958681070854741
12.417,0.7505480613991403,0.6891797786314248
12.418000000000001,0.7512338949512795,0.6824865058579319
12.419,0.7519130327798009,0.6757883399168438
